TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	0	0	11.117	8.16615	0.314873	1.96128	7.70342	8	-1	93	0.549618	2	-0.371512	4041	14481	526	2023-1-13-12:4:35
-7.49	0	0	36.1835	0.273624	0.0592856	25.3026	0.251418	64	-1	92	-0.0631315	8	-0.273997	123	14604	529	2023-1-13-12:5:11
-7.49	1	0	34.8661	3.5259	0.48658	5.03846	3.19508	1	-1	91	0.802927	8	-0.216729	1678	16282	528	2023-1-13-12:5:20
-7.49	0	0	35.1582	1.63478	0.297145	9.27182	1.4678	16	-1	90	0.532957	8	-0.189847	765	17047	528	2023-1-13-12:5:30
-7.49	0	0	35.4334	4.4124	0.497269	4.84811	4.04771	1	-1	89	0.615339	8	-0.567629	2111	19158	524	2023-1-13-12:5:39
-7.49	1	0	6.3175	9.94375	0.117361	0.788801	9.51977	8	-1	88	0.88502	1	0.143607	5044	24202	531	2023-1-13-12:5:49
-7.49	1	0	36.3496	4.25228	0.523939	4.52478	3.8425	0	-1	87	0.81995	8	-0.486945	2015	26217	527	2023-1-13-12:5:57
-7.49	0	0	3.36335	9.80267	0.133036	0.956342	9.39089	16	-1	86	0.41549	0.5	-0.362968	4938	31155	527	2023-1-13-12:6:9
-7.49	0	0	6.83486	9.57181	0.158687	1.13605	9.18302	8	-1	85	0.766787	1	-0.0805221	4856	36011	530	2023-1-13-12:6:16
-7.49	1	0	1.72073	10.2803	0.0799716	0.574839	10.0132	2	-1	84	0.242657	0.25	0.102138	5307	41318	531	2023-1-13-12:6:25
-7.49	1	0	1.71596	10.4619	0.0597879	0.429084	10.4634	0	-1	83	0.860228	0.25	0.3747	5566	46884	533	2023-1-13-12:6:40
-7.49	0	0	24.1339	6.6168	0.421796	3.31732	6.1518	8	-1	82	0.57937	4	-0.371112	3231	50115	527	2023-1-13-12:6:49
-7.49	0	0	22.9537	7.20678	0.421901	2.65523	6.71078	4	-1	81	0.701175	4	-0.014363	3540	53655	529	2023-1-13-12:6:58
-7.49	0	0	1.63603	10.4862	0.0570912	0.401424	10.4205	16	-1	80	0.464124	0.25	-0.328877	5492	59147	528	2023-1-13-12:7:7
-7.49	0	0	1.6419	10.5545	0.0494994	0.346434	10.5736	4	-1	79	0.874942	0.25	-0.0789506	5593	64740	530	2023-1-13-12:7:16
-7.49	0	0	5.56506	4.95255	0.39576	5.28815	4.57627	64	-1	78	0.0672979	1	-0.0156689	2420	67160	531	2023-1-13-12:7:29
-7.49	0	0	1.66458	10.6431	0.0396543	0.279038	10.7127	2	-1	77	0.740383	0.25	0.11337	5656	72816	529	2023-1-13-12:7:38
-7.49	1	0	36.9627	5.46178	0.556159	3.33177	4.99244	2	-1	76	0.825135	8	-0.232682	2631	75447	529	2023-1-13-12:7:46
-7.49	1	0	23.7766	7.69161	0.367598	2.43244	7.21103	8	-1	75	0.862343	4	-0.698537	3782	79229	526	2023-1-13-12:7:54
-7.49	0	0	12.3519	9.1268	0.208133	1.31722	8.65226	2	-1	74	0.883971	2	0.285539	4593	83822	532	2023-1-13-12:8:4
-7.49	1	0	6.55883	8.79102	0.245442	1.75393	8.32386	32	-1	73	0.639939	1	-0.136317	4385	88207	528	2023-1-13-12:8:13
-7.49	0	0	21.4827	1.26117	0.290235	13.8316	1.10456	64	-1	72	-0.0656627	4	-0.427085	571	88778	526	2023-1-13-12:8:25
-7.49	1	0	34.7877	1.08878	0.312059	11.4145	0.950664	32	-1	71	0.561856	8	-0.338188	490	89268	527	2023-1-13-12:8:35
-7.49	0	0	2.96817	6.58711	0.490321	3.43045	6.05838	64	-1	70	0.0798612	0.5	0.123042	3206	92474	531	2023-1-13-12:8:47
-7.49	1	0	6.91298	9.53183	0.163129	1.17629	9.0625	1	-1	69	0.815132	1	-0.318552	4774	97248	528	2023-1-13-12:8:55
-7.49	0	0	12.6931	9.33985	0.184461	1.23568	8.96402	0	-1	68	0.781719	2	-0.214617	4722	101970	528	2023-1-13-12:9:4
-7.49	1	0	22.6277	1.51608	0.249282	13.8403	1.37571	64	-1	67	-0.15082	4	-0.459579	715	102685	527	2023-1-13-12:9:19
-7.49	1	0	38.8923	4.56674	0.526753	4.20351	4.18321	8	-1	66	0.82904	8	-0.478516	2182	104867	524	2023-1-13-12:9:28
-7.49	0	0	23.5903	7.44362	0.350157	2.68391	7.01708	2	-1	65	0.647303	4	-0.388207	3687	108554	527	2023-1-13-12:9:37
-7.49	1	0	3.01361	9.01642	0.220398	1.53834	8.62311	64	-1	64	0.77735	0.5	-0.0513771	4543	113097	528	2023-1-13-12:9:50
-7.49	1	0	13.1148	8.25752	0.304721	2.12932	7.81818	2	-1	63	0.787771	2	-0.296712	4117	117214	528	2023-1-13-12:9:57
-7.49	1	0	6.76436	8.6845	0.257278	1.84141	8.2	4	-1	62	0.738567	1	-0.0270008	4335	121549	530	2023-1-13-12:10:5
-7.49	1	0	1.68921	10.1788	0.09124	0.651669	9.80907	8	-1	61	0.409521	0.25	-0.167981	5178	126727	529	2023-1-13-12:10:14
-7.49	1	0	1.51506	9.79155	0.134272	0.943891	9.31638	64	-1	60	0.726587	0.25	0.188427	4938	131665	531	2023-1-13-12:10:26
-7.49	1	0	12.6972	9.62816	0.152427	1.02655	9.27221	4	-1	59	0.96346	2	-0.00426931	4895	136560	529	2023-1-13-12:10:33
-7.49	0	0	3.371	10.1567	0.093695	0.662657	9.86604	1	-1	58	0.807617	0.5	0.0922401	5218	141778	530	2023-1-13-12:10:42
-7.49	0	0	11.4763	5.2062	0.54818	4.42199	4.79395	32	-1	57	0.426664	2	0.100754	2525	144303	529	2023-1-13-12:10:51
-7.49	1	0	3.23175	10.4401	0.0622063	0.440607	10.375	32	-1	56	0.802367	0.5	-0.380262	5467	149770	528	2023-1-13-12:11:0
-7.49	0	0	1.67457	10.5268	0.0525768	0.370999	10.4604	0	-1	55	0.813373	0.25	0.048425	5533	155303	530	2023-1-13-12:11:10
-7.49	0	0	37.4207	4.32769	0.480934	5.06399	3.99619	2	-1	54	0.687239	8	-0.494101	2088	157391	525	2023-1-13-12:11:19
-7.49	1	0	6.77525	9.26425	0.192861	1.38258	8.80989	16	-1	53	0.644145	1	-0.450926	4623	162014	526	2023-1-13-12:11:32
-7.49	1	0	23.1251	7.22527	0.419414	2.68056	6.79127	4	-1	52	0.859873	4	-0.490512	3569	165583	527	2023-1-13-12:11:40
-7.49	1	0	3.46353	10.1115	0.098727	0.710363	9.79284	0	-1	51	0.699607	0.5	-0.047789	5190	170773	531	2023-1-13-12:11:48
-7.49	0	0	23.5792	5.05795	0.42619	4.99531	4.673	16	-1	50	0.559731	4	-0.555502	2447	173220	526	2023-1-13-12:11:57
-7.49	1	0	35.6058	2.21625	0.53498	6.70426	1.95076	16	-1	49	0.772777	8	-0.245258	1020	174240	528	2023-1-13-12:12:6
-7.49	1	0	6.82602	9.96236	0.115294	0.816626	9.58912	2	-1	48	0.839882	1	0.390851	5100	179340	533	2023-1-13-12:12:16
-7.49	0	0	24.8747	7.88564	0.329836	2.39461	7.41477	1	-1	47	0.814778	4	-0.314238	3905	183245	528	2023-1-13-12:17:35
-7.49	0	0	6.81732	9.91827	0.120192	0.878078	9.62619	2	-1	46	0.798309	1	-0.332091	5062	188307	527	2023-1-13-12:17:46
-7.49	1	0	13.0611	9.443	0.173	1.22956	8.97363	8	-1	45	0.893251	2	-0.141333	4755	193062	531	2023-1-13-12:17:54
-7.49	0	0	40.9755	0.418384	0.176074	14.3397	0.349057	32	-1	44	0.389052	8	-0.182499	176	193238	530	2023-1-13-12:18:4
-7.49	0	0	7.17136	8.82063	0.242152	1.84121	8.38185	16	-1	43	0.756471	1	-0.100728	4424	197662	529	2023-1-13-12:18:16
-7.49	1	0	10.6282	8.95215	0.227539	1.39835	8.51595	16	-1	42	0.88749	2	0.477353	4528	202190	533	2023-1-13-12:18:25
-7.49	1	0	12.5605	9.54899	0.161223	1.07696	9.09245	0	-1	41	0.913834	2	0.211774	4808	206998	530	2023-1-13-12:18:34
-7.49	0	0	11.3538	2.57841	0.612759	7.33479	2.27547	64	-1	40	0.402364	2	0.166606	1197	208195	530	2023-1-13-12:18:46
-7.49	0	0	3.61219	10.3323	0.074193	0.56066	10.1388	0	-1	39	0.87439	0.5	0.368429	5393	213588	533	2023-1-13-12:18:55
-7.49	1	0	6.46285	6.10244	0.504896	4.06212	5.61248	64	-1	38	0.364401	1	-0.125579	2960	216548	529	2023-1-13-12:19:5
-7.49	1	0	3.5705	10.2649	0.0816767	0.615889	10.0152	1	-1	37	0.888289	0.5	-0.283468	5258	221806	526	2023-1-13-12:19:14
-7.49	1	0	1.7334	10.4232	0.0640911	0.482034	10.3181	32	-1	36	-0.0810432	0.25	-0.355859	5406	227212	525	2023-1-13-12:19:26
-7.49	1	0	37.5154	5.58082	0.507985	3.75031	5.17524	4	-1	35	0.842771	8	-0.481873	2706	229918	525	2023-1-13-12:19:35
-7.49	0	0	13.9646	9.36655	0.181494	1.31155	8.9434	1	-1	34	0.742058	2	-0.234288	4729	234647	530	2023-1-13-12:19:44
-7.49	0	0	3.67541	10.3696	0.0700433	0.534389	10.1996	2	-1	33	0.832921	0.5	0.102375	5406	240053	531	2023-1-13-12:19:52
-7.49	1	0	3.56972	10.4564	0.0604027	0.458512	10.3698	16	-1	32	0.840742	0.5	-0.0529672	5485	245538	530	2023-1-13-12:20:2
-7.49	0	0	38.4338	4.94624	0.544129	4.02837	4.5351	0	-1	31	0.692049	8	-0.374152	2380	247918	527	2023-1-13-12:20:11
-7.49	0	0	6.94709	7.42772	0.39692	2.95575	6.92075	32	-1	30	0.602092	1	-0.0695249	3657	251575	530	2023-1-13-12:20:20
-7.49	1	0	23.4081	3.5493	0.492094	6.8294	3.22624	32	-1	29	0.613535	4	-0.327491	1687	253262	526	2023-1-13-12:20:29
-7.49	0	0	3.43766	9.12075	0.208806	1.547	8.68927	32	-1	28	0.681901	0.5	0.207862	4603	257865	531	2023-1-13-12:20:39
-7.49	1	0	24.8156	8.30166	0.299816	2.00854	7.81853	0	-1	27	0.897438	4	-0.0991203	4125	261990	529	2023-1-13-12:20:48
-7.49	1	0	3.36948	10.1316	0.0964914	0.700843	9.94162	4	-1	26	0.548017	0.5	0.0738686	5269	267259	531	2023-1-13-12:20:57
-7.49	1	0	12.683	9.82633	0.130407	0.8979	9.41132	1	-1	25	0.86422	2	0.0622436	4977	272236	530	2023-1-13-12:21:5
-7.49	1	0	3.61419	10.1078	0.0991288	0.753786	9.7822	8	-1	24	0.805851	0.5	-0.199392	5155	277391	528	2023-1-13-12:21:13
-7.49	0	0	25.0332	7.97308	0.306002	2.25358	7.50954	0	-1	23	0.721052	4	-0.603362	3924	281315	524	2023-1-13-12:21:24
-7.49	0	0	6.98862	10.1158	0.0982391	0.720819	9.87262	0	-1	22	0.872919	1	-0.364128	5182	286497	526	2023-1-13-12:21:33
-7.49	1	0	3.61941	10.49	0.0566675	0.427513	10.3346	2	-1	21	0.873138	0.5	-0.172525	5457	291954	529	2023-1-13-12:21:40
-7.49	0	0	1.79458	10.4747	0.0583672	0.438416	10.3884	8	-1	20	0.929491	0.25	0.416849	5526	297480	533	2023-1-13-12:21:49
-7.49	0	0	3.52854	10.3406	0.0732684	0.545935	10.2019	8	-1	19	0.766606	0.5	-0.0606262	5397	302877	530	2023-1-13-12:21:57
-7.49	0	0	12.4136	9.16218	0.204203	1.31382	8.69245	4	-1	18	0.726312	2	0.133022	4596	307473	530	2023-1-13-12:22:4
-7.49	1	0	1.80559	10.6282	0.041309	0.310426	10.7411	4	-1	17	0.894259	0.25	0.395394	5714	313187	533	2023-1-13-12:22:14
-7.49	1	0	1.74616	10.6069	0.0436795	0.318389	10.5768	1	-1	16	0.896021	0.25	0.501491	5638	318825	534	2023-1-13-12:22:21
-7.49	0	0	34.1756	4.10934	0.448456	4.76757	3.81143	4	-1	15	0.599294	8	-0.524041	1991	320816	525	2023-1-13-12:22:29
-7.49	0	0	6.95302	9.99688	0.111458	0.800299	9.71947	1	-1	14	0.67462	1	-0.586023	5082	325898	524	2023-1-13-12:22:38
-7.49	1	0	23.2742	9.19783	0.200241	1.33827	8.78113	1	-1	13	0.876575	4	0.00997026	4643	330541	530	2023-1-13-12:22:45
-7.49	1	0	12.2574	2.99621	0.413886	7.5962	2.68868	64	-1	12	0.691812	2	0.0357075	1416	331957	530	2023-1-13-12:22:59
-7.49	0	0	12.2117	8.07721	0.324755	2.10582	7.61654	16	-1	11	0.801711	2	0.370369	4041	335998	532	2023-1-13-12:23:7
-7.49	0	0	25.2587	2.36503	0.37092	10.3593	2.12668	32	-1	10	0.266343	4	-0.690801	1098	337096	521	2023-1-13-12:23:16
-7.49	1	0	1.74853	10.3798	0.068908	0.510213	10.2189	16	-1	9	0.561494	0.25	-0.0740787	5406	342502	530	2023-1-13-12:23:24
-7.49	0	0	3.62627	10.0892	0.101204	0.758529	9.76592	4	-1	8	0.852239	0.5	0.641156	5205	347707	534	2023-1-13-12:23:33
-7.49	0	0	32.2511	2.94488	0.544413	5.73993	2.6381	8	-1	7	0.56146	8	-0.538184	1376	349083	525	2023-1-13-12:23:40
-7.49	1	0	6.98711	10.3149	0.0761276	0.557022	10.1695	0	-1	6	0.93164	1	0.215876	5389	354472	531	2023-1-13-12:23:49
-7.49	1	0	12.3472	7.19257	0.423048	2.94879	6.73157	32	-1	5	0.731318	2	-0.194511	3550	358022	529	2023-1-13-12:23:59
-7.49	1	0	23.2167	6.31764	0.474045	3.4521	5.83144	16	-1	4	0.845915	4	-0.304253	3069	361091	528	2023-1-13-12:24:10
-7.49	0	0	1.70673	9.63184	0.152018	1.13401	9.13283	32	-1	3	0.359006	0.25	-0.368575	4803	365894	527	2023-1-13-12:24:19
-7.49	1	0	42.9714	1.25394	0.0989651	26.9811	1.1654	64	-1	2	-0.0563962	8	-0.664281	602	366496	526	2023-1-13-12:24:29
-7.49	0	0	1.61699	8.58268	0.268591	1.99208	8.1616	64	-1	1	0.422271	0.25	-0.363628	4283	370779	526	2023-1-13-12:24:39
-7.49	1	0	24.1123	8.42805	0.285772	1.83536	7.90892	2	-1	0	0.896379	4	-0.387574	4158	374937	527	2023-1-13-12:24:46
TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	1	0	23.185	6.41173	0.497574	3.25642	5.94118	0	-1	95	0.653115	4	-0.210311	3121	3121	527	2023-1-16-9:8:12
-7.49	0	0	5.95464	7.34219	0.406424	2.83678	6.85227	64	-1	94	0.487003	1	-0.0583137	3608	6729	528	2023-1-16-9:8:21
-7.49	0	0	11.4254	4.68428	0.479011	4.93631	4.30755	32	-1	93	0.43039	2	0.102938	2273	9002	530	2023-1-16-9:8:32
-7.49	0	0	11.9191	8.05181	0.327577	2.14145	7.58083	8	-1	92	0.430627	2	0.338468	4023	13025	532	2023-1-16-9:8:40
-7.49	1	0	1.64021	9.18887	0.201237	1.38415	8.86355	2	-1	91	0.735872	0.25	0.701702	4731	17756	535	2023-1-16-9:8:48
-7.49	1	0	1.56575	10.1116	0.0987152	0.684902	9.75947	32	-1	90	0.206943	0.25	-0.0717916	5143	22899	528	2023-1-16-9:8:58
-7.49	0	0	3.34555	10.1632	0.0929739	0.650307	9.85553	8	-1	89	0.839149	0.5	0.334094	5242	28141	533	2023-1-16-9:9:5
-7.49	0	0	1.65836	10.4066	0.0659345	0.455637	10.2491	2	-1	88	0.822135	0.25	0.0845399	5422	33563	530	2023-1-16-9:9:11
-7.49	0	0	3.19806	10.3276	0.0747137	0.505184	10.1391	4	-1	87	0.848356	0.5	0.170889	5383	38946	532	2023-1-16-9:9:19
-7.49	1	0	3.19991	8.62861	0.263487	1.84981	8.16824	32	-1	86	0.489513	0.5	0.00152949	4310	43256	529	2023-1-16-9:9:29
-7.49	1	0	1.67026	10.1111	0.098764	0.687617	9.78286	4	-1	85	0.812467	0.25	-0.476065	5126	48382	525	2023-1-16-9:9:36
-7.49	1	0	1.48556	8.84357	0.239603	1.67268	8.31827	64	-1	84	0.0019734	0.25	0.218674	4408	52790	531	2023-1-16-9:9:47
-7.49	1	0	5.83625	6.44375	0.50625	3.44993	5.93939	64	-1	83	0.275879	1	-0.306529	3125	55915	528	2023-1-16-9:9:58
-7.49	0	0	1.57872	9.37388	0.18068	1.25851	8.97905	32	-1	82	0.63922	0.25	-0.60825	4703	60618	525	2023-1-16-9:10:8
-7.49	0	0	1.66108	10.3423	0.0730807	0.504249	10.1906	0	-1	81	0.715141	0.25	-0.0641262	5391	66009	530	2023-1-16-9:10:14
-7.49	1	0	23.8394	7.10809	0.432434	2.89655	6.62214	2	-1	80	0.766466	4	-0.603263	3460	69469	524	2023-1-16-9:10:22
-7.49	0	0	3.27771	9.89611	0.122654	0.855049	9.47932	16	-1	79	0.741446	0.5	0.213066	5032	74501	532	2023-1-16-9:10:31
-7.49	1	0	5.92825	9.10019	0.21109	1.38186	8.68431	16	-1	78	0.629525	1	0.0538477	4583	79084	529	2023-1-16-9:10:39
-7.49	0	0	12.9699	8.44758	0.283603	1.95158	7.97925	2	-1	77	0.717654	2	-0.00881092	4219	83303	530	2023-1-16-9:10:46
-7.49	0	0	35.9969	3.99803	0.449646	4.75271	3.65406	0	-1	76	0.628236	8	-0.125877	1922	85225	529	2023-1-16-9:10:54
-7.49	1	0	12.2371	7.61602	0.375998	2.38275	7.12689	0	-1	75	0.751188	2	-0.0909415	3753	88978	528	2023-1-16-9:11:3
-7.49	1	0	6.07228	9.64963	0.150041	0.985059	9.26642	8	-1	74	0.779998	1	0.44301	4928	93906	533	2023-1-16-9:11:10
-7.49	0	0	1.65317	10.5062	0.0548697	0.380688	10.4392	4	-1	73	0.108108	0.25	-0.51743	5480	99386	526	2023-1-16-9:11:18
-7.49	1	0	3.31716	10.2345	0.0850596	0.600814	9.99053	16	-1	72	0.785025	0.5	-0.139204	5265	104651	528	2023-1-16-9:11:25
-7.49	1	0	3.3088	10.3545	0.0717181	0.49424	10.1898	0	-1	71	0.855471	0.5	0.341931	5411	110062	532	2023-1-16-9:11:32
-7.49	1	0	3.30493	10.0907	0.101036	0.703547	9.78759	8	-1	70	0.690548	0.5	0.27068	5197	115259	532	2023-1-16-9:11:40
-7.49	1	0	1.67415	10.3018	0.077583	0.541858	10.0395	1	-1	69	0.884679	0.25	0.232869	5322	120581	531	2023-1-16-9:11:47
-7.49	1	0	11.7966	7.60501	0.377221	2.44302	7.07985	16	-1	68	0.838822	2	-0.408612	3714	124295	526	2023-1-16-9:11:55
-7.49	1	0	6.34674	8.53751	0.273611	1.8973	8.0983	32	-1	67	0.779139	1	-0.218678	4274	128569	529	2023-1-16-9:12:4
-7.49	1	0	33.72	0.544719	0.273126	13.9726	0.433206	32	-1	66	0.40432	8	-0.691434	217	128786	524	2023-1-16-9:12:14
-7.49	0	0	21.3241	6.89397	0.38699	2.86445	6.44697	2	-1	65	0.645789	4	-0.281786	3394	132180	528	2023-1-16-9:12:22
-7.49	1	0	23.1944	8.21772	0.309142	2.01522	7.73764	8	-1	64	0.824121	4	-0.710041	4060	136240	526	2023-1-16-9:12:31
-7.49	0	0	21.3573	7.33889	0.311826	2.56871	6.91841	0	-1	63	0.567388	4	-0.553397	3635	139875	527	2023-1-16-9:12:38
-7.49	1	0	3.34239	9.70485	0.143906	1.00475	9.24764	1	-1	62	0.502079	0.5	-0.0115335	4881	144756	529	2023-1-16-9:12:46
-7.49	0	0	36.2442	5.33918	0.449283	3.96292	4.96597	2	-1	61	0.698121	8	-0.165976	2617	147373	529	2023-1-16-9:12:53
-7.49	1	0	37.3808	5.86477	0.551047	3.20441	5.40875	1	-1	60	0.832981	8	-0.413306	2834	150207	526	2023-1-16-9:13:1
-7.49	1	0	1.65297	9.98633	0.11263	0.780439	9.57467	0	-1	59	0.796555	0.25	-0.016719	5055	155262	529	2023-1-16-9:13:8
-7.49	0	0	6.80549	9.66519	0.148312	1.04289	9.27273	2	-1	58	0.783716	1	-0.312817	4885	160147	528	2023-1-16-9:13:16
-7.49	1	0	6.55738	10.2275	0.0858349	0.588451	9.97917	2	-1	57	0.860338	1	-0.152008	5259	165406	528	2023-1-16-9:13:23
-7.49	1	0	1.63763	10.2403	0.0844071	0.587643	10.0208	8	-1	56	0.391749	0.25	0.15095	5300	170706	530	2023-1-16-9:13:33
-7.49	0	0	1.5997	10.4273	0.0636356	0.442012	10.3049	16	-1	55	0.307915	0.25	-0.132882	5430	176136	528	2023-1-16-9:13:40
-7.49	1	0	12.5654	9.35837	0.182403	1.17908	8.93585	1	-1	54	0.77544	2	-0.196872	4726	180862	530	2023-1-16-9:13:48
-7.49	0	0	33.1731	1.0709	0.19145	12.5149	0.962121	32	-1	53	0.240601	8	-0.0975491	498	181360	528	2023-1-16-9:13:59
-7.49	0	0	12.3407	8.7432	0.250756	1.66854	8.23585	4	-1	52	0.663177	2	-0.0253087	4354	185714	530	2023-1-16-9:14:9
-7.49	0	0	11.7259	8.96147	0.226503	1.44609	8.57925	1	-1	51	0.662552	2	-0.286943	4537	190251	530	2023-1-16-9:14:17
-7.49	1	0	2.77061	6.94873	0.450141	2.99236	6.47081	64	-1	50	0.452046	0.5	0.206193	3425	193676	531	2023-1-16-9:14:33
-7.49	1	0	6.44846	9.86614	0.125985	0.865083	9.58491	1	-1	49	0.905936	1	0.0431689	5069	198745	530	2023-1-16-9:14:41
-7.49	0	0	1.63763	10.5214	0.0531779	0.36857	10.4915	8	-1	48	0.869109	0.25	0.205769	5561	204306	531	2023-1-16-9:14:48
-7.49	1	0	23.4664	9.00464	0.221706	1.41943	8.57224	1	-1	47	0.881542	4	-0.638371	4498	208804	526	2023-1-16-9:20:4
-7.49	0	0	6.36294	9.83568	0.129369	0.878928	9.50379	4	-1	46	0.804453	1	-0.408124	5007	213811	528	2023-1-16-9:20:12
-7.49	0	0	35.6716	3.99234	0.462323	5.36574	3.65465	4	-1	45	0.595075	8	-0.276928	1915	215726	527	2023-1-16-9:20:20
-7.49	0	0	31.8004	1.87753	0.398715	7.90927	1.64706	16	-1	44	0.487181	8	-0.368926	858	216584	527	2023-1-16-9:20:29
-7.49	1	0	6.32566	10.073	0.103	0.688958	9.82453	4	-1	43	0.704901	1	0.0208212	5197	221781	530	2023-1-16-9:20:37
-7.49	1	0	23.4763	8.58522	0.268309	1.72636	8.11342	4	-1	42	0.824712	4	-0.259156	4281	226062	529	2023-1-16-9:20:45
-7.49	0	0	2.79894	6.24735	0.528072	3.50121	5.77547	64	-1	41	0.308292	0.5	-0.0230192	3050	229112	530	2023-1-16-9:20:59
-7.49	1	0	3.31724	10.4583	0.0601845	0.415172	10.339	2	-1	40	0.66588	0.5	-0.352402	5448	234560	528	2023-1-16-9:21:6
-7.49	1	0	32.0854	0.360429	0.0912939	18.1123	0.32197	64	-1	39	0.29715	8	-0.349579	160	234720	528	2023-1-16-9:21:19
-7.49	1	0	11.7053	6.80122	0.466531	3.02887	6.31191	32	-1	38	0.747282	2	-0.0938374	3328	238048	529	2023-1-16-9:21:31
-7.49	1	0	11.7909	9.23472	0.196142	1.26703	8.81939	4	-1	37	0.760491	2	-0.33353	4628	242676	526	2023-1-16-9:21:41
-7.49	0	0	21.2821	1.78516	0.37599	9.23541	1.60417	32	-1	36	0.293423	4	-0.247562	836	243512	528	2023-1-16-9:21:52
-7.49	1	0	3.12168	10.197	0.0892261	0.596893	9.95489	4	-1	35	0.703179	0.5	0.252316	5286	248798	532	2023-1-16-9:22:0
-7.49	0	0	3.36404	10.1813	0.0909645	0.632029	9.90226	1	-1	34	0.921328	0.5	0.305768	5257	254055	532	2023-1-16-9:22:8
-7.49	0	0	9.19952	1.4705	0.358704	9.23086	1.2758	64	-1	33	0.463899	2	0.442282	670	254725	533	2023-1-16-9:22:23
-7.49	1	0	34.8273	5.89945	0.533721	2.9474	5.47259	0	-1	32	0.792302	8	-0.297249	2884	257609	529	2023-1-16-9:22:31
-7.49	0	0	36.8447	4.11251	0.437379	5.30505	3.76515	8	-1	31	0.625071	8	-0.239833	1979	259588	528	2023-1-16-9:22:40
-7.49	0	0	21.2915	1.04157	0.225228	19.4383	0.929389	64	-1	30	-0.0442026	4	-0.715183	477	260065	524	2023-1-16-9:22:53
-7.49	0	0	21.2688	7.5552	0.386602	2.34904	7.10857	1	-1	29	0.653927	4	-0.672435	3722	263787	525	2023-1-16-9:23:1
-7.49	1	0	10.0083	2.8006	0.744614	5.80729	2.40265	64	-1	28	0.507392	2	-0.0429254	1261	265048	529	2023-1-16-9:23:14
-7.49	1	0	35.6678	4.1907	0.52369	4.18944	3.82955	2	-1	27	0.742285	8	-0.120317	2012	267060	528	2023-1-16-9:23:22
-7.49	0	0	12.0518	9.33973	0.184475	1.16835	8.88931	0	-1	26	0.76701	2	0.476489	4727	271787	533	2023-1-16-9:23:29
-7.49	0	0	3.15371	9.10973	0.21003	1.45121	8.63653	32	-1	25	0.607726	0.5	0.264802	4575	276362	531	2023-1-16-9:23:40
-7.49	1	0	20.1221	4.01321	0.676262	4.62144	3.62808	32	-1	24	0.634348	4	-0.324164	1901	278263	527	2023-1-16-9:23:49
-7.49	1	0	12.4805	9.16552	0.203831	1.34729	8.75614	8	-1	23	0.773699	2	-0.105888	4622	282885	529	2023-1-16-9:23:57
-7.49	1	0	20.1819	6.44424	0.506232	3.00498	5.97137	16	-1	22	0.721275	4	-0.615412	3119	286004	524	2023-1-16-9:24:5
-7.49	0	0	6.28695	7.29621	0.411532	2.84339	6.80303	32	-1	21	0.41089	1	-0.107558	3581	289585	528	2023-1-16-9:24:16
-7.49	0	0	3.25274	10.2635	0.0818381	0.557943	10.0983	0	-1	20	0.831773	0.5	-0.139586	5332	294917	529	2023-1-16-9:24:24
-7.49	1	0	20.5486	2.30783	0.392286	8.10841	2.07224	64	-1	19	0.453257	4	-0.353922	1081	295998	526	2023-1-16-9:24:36
-7.49	1	0	37.8545	3.46665	0.413933	6.71235	3.17524	16	-1	18	0.688327	8	-0.63823	1657	297655	525	2023-1-16-9:24:44
-7.49	0	0	3.3463	10.1983	0.089073	0.61851	9.94106	2	-1	17	0.642024	0.5	-0.313717	5218	302873	526	2023-1-16-9:24:52
-7.49	1	0	11.1579	8.46966	0.281149	1.66121	8.08	2	-1	16	0.806733	2	-0.405804	4232	307105	525	2023-1-16-9:25:1
-7.49	0	0	6.28455	10.0783	0.102408	0.676901	9.77632	0	-1	15	0.807441	1	0.270164	5190	312295	532	2023-1-16-9:25:8
-7.49	1	0	1.6108	10.1344	0.0961733	0.664163	9.7803	16	-1	14	0.439544	0.25	-0.223908	5153	317448	528	2023-1-16-9:25:17
-7.49	0	0	1.47168	8.44377	0.284025	1.96495	7.93573	64	-1	13	-0.208869	0.25	-0.0615922	4189	321637	529	2023-1-16-9:25:29
-7.49	0	0	6.4052	10.1329	0.0963479	0.633986	9.8221	1	-1	12	0.908383	1	0.566648	5234	326871	534	2023-1-16-9:25:37
-7.49	0	0	35.479	4.89159	0.441609	4.54621	4.50857	1	-1	11	0.643286	8	-0.386391	2358	329229	525	2023-1-16-9:25:45
-7.49	0	0	11.8315	7.36184	0.40424	2.60743	6.85499	16	-1	10	0.559778	2	0.267885	3629	332858	531	2023-1-16-9:25:54
-7.49	0	0	21.5455	4.91385	0.468363	5.0039	4.54167	16	-1	9	0.48455	4	-0.307551	2387	335245	528	2023-1-16-9:26:2
